,No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume,Index,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,ROA,Target Price,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range,Perf YTD,Dividend,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend %,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR,Employees,Current Ratio,Sales Q/Q,Oper. Margin,RSI (14),Volatility,Optionable,Debt/Eq,EPS Q/Q,Profit Margin,Rel Volume,Prev Close,Shortable,LT Debt/Eq,Earnings,Payout,Avg Volume,Recom,SMA20,SMA50,SMA200
"0,1,A,""Agilent Technologies, Inc."",Healthcare,Diagnostics & Research,USA,44.89B,36.74,144.68,-0.34%,""2,198,417"",S&P 500,3.94,0.20%,302.00M,-0.32%,27.08,10.37%,-19.27%,301.14M,-6.24%,1.21B,2.62,1.18,90.70%,1.42%,-5.60%,6.32B,7.10,71.00%,0.22%,2.66,-1.97%,17.90,8.08,11.70%,175.32,14.63%,5.08,28.50,14.00%,24.30%,112.47 - 179.57,-9.38%,0.84,42.31,22.90%,14.70%,-19.43%,1.01,0.58%,1.70,8.50%,53.90%,28.64%,3.77,17000,2.20,11.90%,21.30%,36.66,2.49% 2.41%,Yes,0.51,102.30%,19.10%,1.37,145.17,Yes,0.51,Nov 22 AMC,19.10%,1.61M,-,-5.35%,-6.62%,-4.35%"
"33,34,ACT,""Enact Holdings, Inc."",Financial,Exchange Traded Fund,USA,3.59B,-,22.34,0.27%,""84,447"",-,-,-,162.84M,0.45%,-,-,-,29.80M,5.13%,-,-,-,-,1.83%,9.50%,-,-,-,-,2.74,-,-,-,-,-,-,-,-,-,-,18.22 - 22.71,8.08%,-,-,-,-,-1.63%,-,-,-,-,-,22.64%,0.65,-,-,-,-,65.99,3.00% 3.31%,No,-,-,-,0.42,22.28,Yes,-,Nov 02 AMC,-,199.36K,-,6.84%,5.46%,6.80%"
"34,35,ACVA,ACV Auctions Inc.,Technology,Software - Application,USA,2.40B,-,15.68,-7.33%,""1,119,142"",-,-0.41,0.60%,155.04M,-12.11%,-,7.70%,-79.75%,30.66M,-13.03%,-64.10M,-,-0.19,71.90%,11.69%,-24.03%,312.00M,7.68,46.90%,1.43%,3.03,-26.90%,3.72,4.22,-,30.33,-,4.17,3.76,0.80%,-,16.15 - 37.77,-16.77%,-,-,-,30.50%,-58.49%,-,-,2.20,-,43.20%,-2.91%,1.09,1470,2.20,36.00%,-20.20%,30.25,6.66% 5.77%,Yes,0.00,-880.80%,-20.60%,0.95,16.92,Yes,0.00,Nov 10 AMC,-,1.18M,1.80,-13.78%,-19.91%,-32.01%"
"35,36,ADBE,Adobe Inc.,Technology,Software - Infrastructure,USA,249.36B,51.96,520.60,0.72%,""2,605,882"",S&P 500,10.02,0.31%,477.00M,1.94%,32.04,17.84%,-3.30%,474.31M,-17.41%,4.82B,3.38,3.34,85.30%,1.34%,-14.67%,15.79B,15.80,80.50%,-0.00%,2.17,-13.53%,30.22,17.23,22.10%,665.43,13.65%,12.87,40.45,15.35%,40.50%,420.78 - 699.54,-8.19%,-,37.81,54.30%,28.10%,-25.58%,1.03,-,1.40,21.80%,88.20%,23.72%,20.51,22516,1.40,22.00%,32.60%,34.56,3.38% 3.19%,Yes,0.00,28.00%,35.40%,0.89,516.90,Yes,0.29,Dec 16 BMO,0.00%,2.94M,1.80,-5.17%,-15.22%,-11.41%"
"36,37,ADC,Agree Realty Corporation,Real Estate,REIT - Retail,USA,5.31B,38.75,68.16,-0.50%,""367,260"",-,1.76,1.50%,69.10M,-1.47%,34.81,5.04%,2.84%,68.28M,1.40%,112.10M,19.47,0.48,98.60%,6.84%,-1.84%,319.30M,16.64,-10.10%,0.01%,8.84,-6.41%,45.80,1.49,2.50%,80.00,6.78%,1.18,57.81,1.99%,3.90%,61.27 - 75.95,-4.48%,2.72,256.64,-4.20%,3.30%,-10.26%,0.44,3.99%,-,28.90%,88.10%,11.25%,1.26,49,-,37.10%,47.20%,43.34,1.44% 1.67%,Yes,0.48,34.00%,35.10%,0.70,68.50,Yes,0.48,Nov 01 AMC,143.60%,528.38K,1.80,-1.55%,-1.66%,-3.58%"
"37,38,ADI,""Analog Devices, Inc."",Technology,Semiconductors,USA,94.75B,46.66,172.00,1.31%,""2,829,669"",S&P 500,3.69,0.21%,525.33M,1.87%,20.21,12.69%,-4.99%,523.15M,-4.19%,1.39B,3.16,1.77,88.40%,1.27%,-0.02%,7.32B,12.95,5.60%,0.13%,2.00,8.19%,78.60,2.19,4.80%,208.16,9.03%,3.59,47.90,14.78%,7.50%,142.25 - 191.95,-2.14%,2.76,73.90,4.70%,3.40%,-10.39%,1.11,1.60%,1.50,16.40%,61.80%,20.91%,4.38,24700,1.90,53.30%,20.20%,45.27,3.02% 2.30%,Yes,0.18,-85.10%,19.00%,0.85,169.78,Yes,0.16,Nov 23 BMO,72.30%,3.32M,1.90,-0.56%,-3.88%,2.00%"
"38,39,ADM,Archer-Daniels-Midland Company,Consumer Defensive,Farm Products,USA,39.69B,15.48,71.55,0.92%,""1,735,449"",S&P 500,4.62,0.20%,564.00M,2.49%,14.92,-2.16%,-6.94%,556.90M,9.94%,2.61B,1.56,1.23,81.20%,0.78%,11.88%,80.14B,0.50,24.80%,0.07%,1.84,24.54%,38.95,1.84,5.10%,71.00,37.07%,1.95,36.65,9.90%,12.40%,49.28 - 71.23,5.86%,1.48,12.50,1.00%,3.90%,0.45%,0.89,2.07%,1.00,-1.00%,7.10%,45.19%,1.11,39000,1.60,34.50%,3.10%,75.95,1.53% 1.53%,Yes,0.41,130.80%,3.30%,0.74,70.90,Yes,0.37,Oct 26 BMO,31.70%,2.36M,1.90,5.89%,8.67%,13.60%"
"39,40,ADNT,Adient plc,Consumer Cyclical,Auto Parts,Ireland,4.89B,4.36,50.35,1.53%,""578,782"",-,11.55,0.90%,94.50M,4.29%,9.67,145.33%,-1.23%,93.19M,9.72%,1.11B,0.14,-0.26,96.10%,2.57%,9.53%,13.68B,0.36,298.50%,-0.12%,2.92,35.79%,25.14,2.00,10.80%,50.00,43.41%,15.66,3.22,31.90%,65.30%,30.47 - 53.17,5.16%,-,-,22.00%,18.90%,-5.29%,3.01,-,1.20,-4.00%,7.50%,65.24%,2.02,75000,1.40,-23.00%,10.20%,61.04,4.52% 4.17%,Yes,1.56,-,8.10%,0.71,49.59,Yes,1.48,Nov 10 BMO,0.00%,820.77K,2.60,6.62%,8.59%,14.33%"
"40,41,ADP,""Automatic Data Processing, Inc."",Industrials,Staffing & Employment Services,USA,97.42B,36.18,228.75,-1.37%,""1,537,223"",S&P 500,6.32,0.10%,421.40M,-4.22%,30.61,10.30%,-50.84%,419.63M,-2.21%,2.70B,2.58,1.63,80.80%,1.17%,7.40%,15.37B,6.34,6.80%,0.09%,3.40,13.42%,12.70,18.01,5.10%,230.61,41.97%,3.94,58.11,14.04%,47.70%,159.31 - 248.96,-7.23%,4.16,98.94,13.30%,29.40%,-8.12%,0.77,1.82%,1.00,5.20%,42.70%,43.59%,4.25,56000,1.00,10.40%,22.40%,38.32,2.03% 1.75%,Yes,0.56,18.00%,17.50%,1.06,231.93,Yes,0.56,Jan 26 BMO,58.20%,1.45M,3.00,-4.33%,-2.68%,8.77%"
"41,42,ADPT,Adaptive Biotechnologies Corporation,Healthcare,Biotechnology,USA,2.76B,-,19.35,-0.82%,""1,137,838"",-,-1.37,1.40%,140.83M,-16.49%,-,-9.40%,-9.22%,138.95M,-29.07%,-190.40M,-,-0.45,83.00%,2.73%,-42.24%,146.60M,18.84,-100.60%,-0.01%,5.01,-47.72%,4.63,4.18,-18.10%,54.00,-70.27%,2.91,6.65,4.30%,-27.10%,19.25 - 71.25,-31.04%,-,-,-,-20.60%,-72.84%,-,-,3.70,-,71.90%,0.52%,1.95,622,3.80,50.20%,-,28.37,8.82% 8.05%,Yes,0.00,-45.30%,-,1.50,19.51,Yes,0.00,Nov 03 AMC,-,757.98K,1.90,-25.27%,-31.24%,-44.21%"
"42,43,ADS,Alliance Data Systems Corporation,Financial,Credit Services,USA,3.55B,4.11,72.37,-3.34%,""845,532"",-,17.61,0.30%,49.80M,2.80%,5.71,-29.72%,0.00%,49.56M,4.98%,876.70M,0.79,2.24,94.80%,7.06%,-9.19%,4.31B,0.82,-41.20%,0.44%,3.48,-3.21%,45.09,1.61,3.60%,108.53,27.75%,64.69,1.12,5.17%,42.00%,52.07 - 102.23,8.71%,0.84,2.39,-7.00%,4.00%,-29.21%,2.27,1.16%,1.50,-6.80%,51.80%,38.98%,2.68,8000,1.50,4.60%,37.60%,54.83,4.15% 3.26%,Yes,7.66,60.40%,18.50%,0.84,74.87,Yes,2.78,Oct 28 BMO,5.20%,1.01M,2.10,4.81%,0.79%,-9.60%"
"43,44,ADSK,""Autodesk, Inc."",Technology,Software - Application,USA,57.35B,43.63,259.10,-0.41%,""1,832,160"",S&P 500,5.94,0.10%,220.00M,-1.23%,37.94,36.04%,-16.03%,218.82M,-4.65%,1.32B,1.51,1.44,92.80%,1.20%,-11.02%,4.21B,13.61,440.10%,0.10%,1.74,-9.82%,5.82,44.52,17.30%,329.38,-16.02%,8.10,32.00,28.84%,112.20%,245.05 - 344.39,-7.86%,-,41.17,41.70%,49.60%,-24.77%,1.42,-,0.80,8.60%,90.60%,5.73%,9.01,11500,0.80,18.20%,15.70%,36.75,4.49% 3.12%,Yes,0.00,3.30%,31.30%,1.21,260.17,Yes,2.05,Nov 23 AMC,0.00%,1.51M,2.10,-5.69%,-9.29%,-11.62%"
"44,45,ADT,ADT Inc.,Industrials,Security & Protection Services,USA,6.50B,-,7.92,-0.25%,""872,246"",-,-0.48,1.30%,821.56M,0.38%,11.51,33.08%,0.00%,697.39M,-1.49%,-394.90M,-,0.20,97.60%,1.28%,-6.60%,5.24B,1.24,-43.50%,0.00%,4.89,-21.27%,3.34,2.37,-2.50%,10.25,-9.79%,0.07,106.21,-11.67%,-13.60%,6.73 - 11.77,-5.83%,0.14,5.24,-53.20%,0.50%,-32.74%,2.13,1.77%,0.40,57.40%,71.20%,17.68%,0.30,20500,0.60,1.40%,-0.40%,42.18,3.39% 3.50%,Yes,3.51,9.70%,-7.50%,0.48,7.94,Yes,3.47,Nov 09 BMO,-,1.83M,2.60,-3.69%,-6.97%,-13.96%"
"45,46,ADV,Advantage Solutions Inc.,Communication Services,Advertising Agencies,USA,2.50B,-,7.28,1.11%,""201,255"",-,-0.35,65.32%,318.56M,-0.55%,9.10,21.21%,-0.01%,135.51M,-2.15%,-129.10M,-,0.22,27.20%,2.48%,-17.55%,5.73B,0.44,-390.90%,0.03%,7.95,-27.42%,7.73,0.94,-,11.67,-40.67%,0.49,14.91,14.46%,-,6.94 - 13.22,-9.23%,-,-,-,1.60%,-44.93%,-,-,1.70,-,63.00%,4.90%,0.39,18000,1.70,18.40%,-,42.25,5.90% 5.41%,Yes,0.83,182.20%,-,0.48,7.20,Yes,0.82,Nov 09 AMC,-,422.22K,2.30,-4.71%,-8.29%,-26.17%"
"46,47,ADX,""Adams Diversified Equity Fund, Inc."",Financial,Closed-End Fund - Equity,USA,2.12B,2.93,19.12,0.47%,""238,159"",-,6.51,8.65%,111.03M,0.31%,-,-,0.05%,109.28M,-0.05%,-,-,-,21.72%,0.57%,6.94%,32.96M,64.41,-,-,2.62,11.76%,22.97,0.83,-,-,25.78%,-,-,-,-,14.88 - 19.70,-1.49%,2.98,-,-,-,-2.93%,-,15.59%,-,-,-,28.51%,0.27,-,-,-3.60%,-,49.57,1.67% 1.32%,No,-,-,-,1.00,19.03,Yes,-,-,-,238.96K,-,-0.34%,0.11%,7.34%"
"47,48,AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,22.57B,23.06,88.09,-0.87%,""1,952,283"",S&P 500,3.82,0.30%,257.30M,-0.17%,21.79,5.42%,-8.32%,255.64M,-0.38%,980.00M,2.92,0.49,76.90%,0.89%,5.90%,6.18B,3.65,4.50%,0.03%,2.12,4.89%,37.64,2.34,2.90%,91.54,18.42%,0.03,3223.59,7.90%,10.60%,69.79 - 90.77,-1.03%,2.20,22.21,8.10%,5.60%,-2.95%,0.36,2.50%,0.70,-1.00%,84.20%,26.22%,1.39,9183,0.90,11.20%,21.80%,53.70,1.85% 1.58%,Yes,1.35,11.60%,15.90%,1.82,88.86,Yes,1.28,Nov 04 BMO,56.40%,1.07M,2.20,0.22%,2.11%,3.85%"
"48,49,AEG,Aegon N.V.,Financial,Insurance - Diversified,Netherlands,11.56B,9.06,5.85,0.34%,""6,330,350"",-,0.65,10.10%,2.06B,5.41%,6.28,-0.21%,0.00%,1.79B,26.62%,-,0.24,0.31,7.80%,0.13%,12.93%,58.04B,0.20,-99.50%,0.00%,0.98,48.85%,14.23,0.41,-,4.86,33.56%,3.63,1.61,38.40%,-,3.89 - 5.87,18.42%,0.17,-,15.00%,-0.70%,-0.34%,1.30,2.91%,-,6.50%,-,50.39%,0.11,22000,-,-32.20%,-,82.88,1.49% 1.54%,Yes,0.45,-146.70%,-,2.73,5.83,Yes,0.45,-,-,2.32M,3.50,14.81%,20.14%,23.90%"
"49,50,AEIS,""Advanced Energy Industries, Inc."",Industrials,Electrical Equipment & Parts,USA,3.62B,26.42,93.73,1.74%,""183,699"",-,3.55,0.10%,38.18M,4.64%,18.21,17.78%,17.86%,37.19M,7.12%,136.80M,2.64,0.94,-,2.47%,5.98%,1.43B,2.53,139.00%,0.35%,4.42,-0.92%,22.03,4.25,7.90%,106.90,-18.83%,14.26,6.57,10.00%,16.20%,81.71 - 125.55,2.93%,0.40,28.45,11.30%,13.50%,-25.34%,1.68,0.43%,2.10,27.80%,37.60%,14.71%,3.23,10000,3.00,-11.10%,11.50%,58.74,3.75% 3.32%,Yes,0.47,-53.60%,9.60%,0.88,92.13,Yes,0.45,Nov 08 AMC,8.40%,208.37K,2.50,4.32%,4.12%,-2.25%"
"50,51,AEL,American Equity Investment Life Holding Company,Financial,Insurance - Life,USA,4.02B,12.17,43.72,1.72%,""497,577"",-,3.59,0.10%,92.48M,6.09%,8.90,49.65%,-24.74%,90.79M,17.62%,341.80M,-,1.03,98.20%,0.62%,36.71%,3.61B,1.11,157.50%,0.06%,1.56,45.30%,68.94,0.63,0.50%,42.88,43.34%,138.04,0.32,-,5.50%,26.21 - 43.80,12.33%,0.34,2.56,20.50%,-8.40%,-0.18%,1.18,0.78%,-,9.80%,-,66.81%,1.15,655,-,-32.10%,15.30%,81.53,2.95% 2.92%,Yes,0.09,-78.70%,9.50%,1.38,42.98,Yes,0.09,Nov 08 AMC,8.90%,360.89K,2.40,10.15%,17.28%,32.66%"
"51,52,AEM,Agnico Eagle Mines Limited,Basic Materials,Gold,Canada,12.53B,19.47,51.41,-0.68%,""1,869,162"",-,2.64,0.20%,243.93M,2.55%,16.44,19.21%,0.00%,243.34M,5.05%,645.40M,-,0.83,78.10%,2.09%,-10.48%,3.80B,3.29,6.00%,4.47%,2.62,-15.32%,24.17,2.13,6.60%,-,-25.11%,1.00,51.44,-,11.20%,47.07 - 74.50,-3.26%,1.40,38.57,79.40%,7.20%,-30.99%,0.81,2.72%,0.60,9.60%,56.70%,9.22%,1.43,6210,1.60,-0.70%,28.40%,49.40,2.42% 2.66%,Yes,0.29,-48.80%,17.00%,0.96,51.76,Yes,0.24,Oct 27 AMC,52.70%,1.94M,1.80,-0.47%,-1.04%,-12.84%"
"52,53,AEO,""American Eagle Outfitters, Inc."",Consumer Cyclical,Apparel Retail,USA,4.08B,13.14,23.75,-0.84%,""4,969,775"",-,1.81,0.30%,167.64M,-0.84%,9.57,6.75%,-20.63%,157.13M,-0.50%,372.70M,1.71,0.48,-,19.07%,-2.98%,4.80B,0.85,-212.30%,0.20%,6.19,-29.00%,8.33,2.85,10.60%,39.00,4.21%,4.32,5.50,7.70%,30.20%,21.83 - 38.99,-6.20%,0.72,67.47,-25.80%,-13.30%,-39.09%,1.37,3.03%,1.20,1.30%,40.50%,8.80%,1.24,6500,2.00,23.50%,10.70%,44.24,6.27% 4.65%,Yes,0.24,135.60%,7.80%,1.03,23.95,Yes,0.24,Nov 23 BMO,22.40%,4.84M,2.20,-1.27%,-7.19%,-21.68%"
"53,54,AEP,""American Electric Power Company, Inc."",Utilities,Utilities - Regulated Electric,USA,45.01B,19.48,90.98,0.13%,""4,088,448"",S&P 500,4.67,0.02%,501.23M,0.20%,18.29,6.01%,-9.59%,-,4.30%,2.34B,3.54,0.93,74.10%,-,8.97%,16.34B,2.75,11.60%,0.09%,2.20,6.07%,44.59,2.04,2.90%,96.97,13.06%,3.22,28.29,5.50%,11.20%,74.80 - 91.58,2.26%,3.12,19.34,3.80%,5.30%,-0.66%,0.36,3.43%,0.50,-1.90%,69.90%,21.63%,1.35,16787,0.60,13.70%,20.20%,68.85,1.49% 1.48%,Yes,1.66,5.20%,14.60%,1.56,90.86,Yes,1.43,Oct 28 BMO,61.90%,2.61M,2.20,2.73%,6.40%,5.68%"
"54,55,AER,AerCap Holdings N.V.,Industrials,Airports & Air Services,Ireland,16.51B,9.41,68.36,1.58%,""1,237,626"",-,7.26,47.42%,128.13M,0.95%,9.09,-16.26%,0.00%,66.04M,13.69%,940.20M,0.78,1.77,55.30%,6.07%,11.85%,4.73B,3.49,-127.70%,0.10%,3.27,41.94%,76.91,0.89,2.20%,78.28,58.17%,5.43,12.59,12.00%,10.10%,37.29 - 71.38,4.49%,-,6.77,-19.20%,2.70%,-4.23%,2.29,-,-,-2.90%,95.20%,83.32%,2.17,377,-,39.00%,46.70%,63.22,3.14% 3.16%,Yes,0.00,150.30%,19.90%,1.01,67.30,Yes,2.79,Nov 10 BMO,0.00%,1.22M,-,5.19%,8.26%,17.55%"
"55,56,AES,The AES Corporation,Utilities,Utilities - Diversified,USA,15.47B,30.10,23.06,-0.90%,""4,425,901"",S&P 500,0.77,0.20%,710.00M,-0.17%,14.04,7.88%,-38.06%,664.77M,-4.43%,537.00M,3.54,0.45,96.00%,1.15%,-5.53%,10.93B,1.42,-85.80%,-0.04%,1.67,-2.21%,3.44,6.70,1.60%,30.55,-16.45%,2.36,9.78,8.50%,22.50%,22.60 - 29.07,-5.10%,0.63,-,-32.60%,5.30%,-20.67%,0.84,2.73%,1.10,-3.00%,28.00%,2.04%,0.54,8200,1.20,19.30%,15.60%,40.09,2.05% 2.23%,Yes,8.20,196.50%,4.90%,0.97,23.27,Yes,7.59,Nov 04 BMO,76.10%,4.58M,1.70,-2.57%,-4.34%,-7.49%"
"56,57,AFG,""American Financial Group, Inc."",Financial,Insurance - Property & Casualty,USA,11.49B,8.27,135.57,0.01%,""170,046"",-,16.40,0.20%,84.80M,-1.57%,13.73,-5.57%,-33.00%,66.68M,-0.97%,1.42B,3.15,2.97,65.20%,0.96%,9.48%,7.35B,1.56,-16.70%,-0.03%,2.37,23.70%,61.79,2.19,4.50%,162.00,93.23%,33.43,4.06,2.62%,38.40%,63.37 - 143.46,-1.27%,2.24,80.34,15.80%,9.20%,-5.50%,0.95,1.65%,-,4.30%,-,113.94%,2.84,7300,-,10.60%,25.40%,48.86,2.27% 2.11%,Yes,0.37,158.50%,31.70%,0.63,135.56,Yes,0.37,Nov 02 AMC,7.30%,269.51K,2.30,-0.43%,-0.36%,14.31%"
"57,58,AFL,Aflac Incorporated,Financial,Insurance - Life,USA,41.72B,10.39,64.06,0.99%,""2,754,243"",S&P 500,6.17,0.10%,668.76M,3.06%,12.13,-10.19%,-12.84%,600.23M,11.70%,4.24B,2.66,1.26,61.50%,2.14%,15.32%,22.58B,1.85,50.70%,0.03%,4.11,23.88%,50.17,1.28,2.60%,59.73,37.82%,9.53,6.72,3.90%,12.80%,44.76 - 64.22,9.71%,1.60,8.87,17.90%,12.20%,-0.25%,0.99,2.50%,-,1.00%,-,43.12%,1.11,12003,-,-7.60%,24.60%,78.22,1.61% 1.73%,Yes,0.24,-61.60%,18.80%,0.88,63.43,Yes,0.24,Feb 02 AMC,20.50%,3.13M,2.80,7.75%,11.32%,15.68%"
"58,59,AFRM,""Affirm Holdings, Inc."",Technology,Software - Infrastructure,USA,19.80B,-,69.19,-4.08%,""8,716,937"",-,-2.79,0.60%,271.68M,-13.10%,-,43.40%,-28.55%,179.20M,-37.66%,-733.60M,-,-0.32,67.00%,6.30%,-52.85%,861.40M,22.99,-208.70%,-2.23%,1.07,23.86%,8.75,7.91,-,146.36,-40.86%,5.03,13.76,-,-,46.50 - 176.65,-31.20%,-,-,-,-8.50%,-60.83%,-,-,-,-,-,48.80%,8.36,1876,-,51.40%,-,27.16,9.53% 9.49%,Yes,0.89,-,-,0.83,72.13,Yes,0.89,Nov 10 AMC,-,10.53M,2.50,-24.90%,-40.94%,-24.47%"
"59,60,AG,First Majestic Silver Corp.,Basic Materials,Silver,Canada,2.75B,76.43,10.70,-1.92%,""3,106,214"",-,0.14,15.66%,256.61M,3.68%,20.98,218.80%,0.00%,218.98M,3.38%,-,1.63,0.09,32.88%,8.06%,-12.72%,496.32M,5.53,-,-,4.09,-14.26%,5.43,1.97,-,16.67,-9.40%,-,-,46.80%,-,9.86 - 24.01,-3.69%,0.02,-,-33.08%,-,-55.44%,-,0.19%,-,-,-,8.51%,0.43,-,-,-1.00%,-,44.27,3.67% 3.66%,Yes,-,-,-,0.72,10.91,Yes,-,Nov 04 AMC,-,4.32M,2.00,-2.20%,-8.92%,-22.04%"
"60,61,AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,9.39B,12.74,126.06,-0.79%,""347,770"",-,9.89,0.30%,75.20M,3.76%,11.99,15.98%,-7.76%,61.82M,9.41%,750.30M,0.50,1.77,82.60%,2.15%,-1.76%,10.70B,0.88,320.70%,0.16%,2.27,5.23%,42.14,2.99,8.70%,152.57,13.35%,7.21,17.49,25.42%,24.30%,99.09 - 155.87,8.65%,0.80,128.99,13.10%,8.90%,-19.12%,1.31,0.63%,0.60,4.10%,23.20%,27.22%,3.36,21400,1.40,9.10%,8.60%,63.43,2.71% 2.51%,Yes,0.51,15.00%,7.00%,0.59,127.07,Yes,0.42,Oct 28 BMO,7.20%,586.87K,2.00,6.84%,5.95%,-3.08%"
"61,62,AGI,Alamos Gold Inc.,Basic Materials,Gold,Canada,3.54B,-,7.10,-2.47%,""2,226,791"",-,-0.07,0.30%,392.74M,1.00%,15.85,2.52%,0.00%,390.79M,4.11%,-24.60M,-,0.12,68.67%,1.11%,-12.13%,1.08B,3.28,49.50%,-,1.48,-7.79%,8.82,0.80,-0.50%,10.58,-9.78%,0.60,11.87,9.90%,-0.70%,6.64 - 9.38,-7.67%,0.10,22.96,16.40%,5.40%,-24.27%,1.07,1.41%,2.10,16.10%,57.80%,6.93%,0.23,1719,3.40,-9.30%,5.40%,41.27,3.25% 3.01%,Yes,0.00,-63.10%,-2.30%,0.76,7.28,Yes,0.00,Oct 27 AMC,-,2.93M,2.40,-3.66%,-7.00%,-10.68%"
"62,63,AGL,""agilon health, inc."",Healthcare,Medical Care Facilities,USA,7.81B,-,19.61,-4.94%,""2,516,075"",-,-0.95,0.40%,391.23M,-15.69%,-,76.70%,-92.22%,388.04M,-16.69%,-360.10M,-,-0.11,85.30%,3.29%,-18.16%,1.68B,4.64,44.80%,0.51%,5.74,-43.42%,2.88,6.81,-,34.30,-,2.72,7.22,-,-,20.61 - 44.83,-27.37%,-,-,-,-62.20%,-56.26%,-,-,3.40,-,12.20%,-4.85%,1.43,548,3.40,56.20%,-21.10%,31.36,8.15% 6.04%,Yes,0.04,-950.80%,-21.50%,1.13,20.63,Yes,0.04,Oct 28 AMC,-,2.23M,1.60,-21.32%,-18.79%,-35.98%"
"63,64,AGNC,AGNC Investment Corp.,Real Estate,REIT - Mortgage,USA,7.98B,5.72,15.31,-0.65%,""8,390,584"",-,2.68,0.40%,526.70M,0.07%,6.07,-14.47%,-4.80%,522.85M,0.92%,1.45B,1.88,0.68,51.50%,3.09%,-5.61%,1.76B,4.55,-156.60%,-0.28%,2.49,-3.35%,17.45,0.88,1.90%,16.81,-2.17%,1.88,8.14,3.04%,15.30%,14.41 - 18.84,1.80%,1.44,10.92,-26.40%,-0.40%,-18.74%,1.00,9.41%,-,-6.00%,93.60%,6.21%,0.27,50,-,-66.70%,-,47.23,1.44% 1.66%,Yes,5.08,-69.20%,82.60%,1.29,15.41,Yes,0.01,Jan 31 AMC,53.70%,6.49M,2.30,0.13%,-1.83%,-7.46%"
"64,65,AGO,Assured Guaranty Ltd.,Financial,Insurance - Specialty,Bermuda,3.81B,15.99,55.69,1.22%,""319,495"",-,3.48,0.10%,72.70M,2.90%,15.58,0.99%,-22.61%,66.34M,16.41%,273.00M,5.33,0.79,96.20%,2.36%,5.35%,846.00M,4.51,4.40%,-0.01%,3.42,23.81%,86.57,0.64,1.60%,61.00,44.69%,1.48,37.75,3.00%,4.20%,35.31 - 56.95,10.94%,0.88,-,-10.00%,4.30%,-2.21%,1.22,1.58%,-,-15.80%,-,57.72%,1.28,412,-,-32.90%,34.50%,73.91,2.55% 2.40%,Yes,0.27,-77.50%,32.30%,0.70,55.02,Yes,0.27,Nov 04 AMC,24.40%,457.59K,1.70,9.91%,8.56%,13.80%"
"65,66,AGR,""Avangrid, Inc."",Utilities,Utilities - Regulated Electric,USA,18.42B,22.01,48.04,-1.03%,""491,522"",-,2.18,81.67%,387.32M,-4.19%,20.57,8.91%,0.00%,70.97M,-0.85%,709.00M,2.72,0.39,12.40%,5.22%,-5.84%,6.71B,2.75,-12.90%,0.29%,6.11,-7.88%,49.32,0.97,1.90%,50.75,5.10%,3.68,13.07,8.10%,4.10%,44.10 - 55.57,-3.69%,1.76,-,11.80%,3.20%,-13.55%,0.33,3.66%,1.10,7.70%,78.20%,8.93%,0.93,7031,1.20,8.70%,13.40%,39.84,1.63% 1.86%,Yes,0.41,1.90%,10.60%,0.81,48.54,Yes,0.39,Oct 26 AMC,80.60%,606.46K,3.20,-1.93%,-3.83%,-7.09%"
"66,67,AGTI,""Agiliti, Inc."",Healthcare,Health Information Services,USA,2.72B,200.80,20.08,-0.25%,""131,876"",-,0.10,1.20%,130.38M,-1.03%,28.08,-18.56%,-19.39%,129.25M,0.85%,13.60M,-,0.09,-,1.41%,3.77%,962.40M,2.83,36.30%,0.24%,8.67,8.60%,6.72,2.99,0.60%,29.33,-,0.91,21.99,-,2.00%,13.56 - 26.36,-13.30%,-,18.27,-,2.50%,-23.82%,-,-,2.00,-,40.60%,48.08%,1.05,3497,2.20,34.80%,8.90%,40.42,4.57% 5.15%,No,1.19,185.70%,1.40%,0.63,20.13,Yes,1.17,Nov 09 AMC,0.00%,210.09K,1.80,-5.75%,-9.04%,-2.15%"
"67,68,AHCO,AdaptHealth Corp.,Healthcare,Medical Devices,USA,2.71B,-,20.49,-6.01%,""734,340"",-,-1.60,1.20%,131.68M,-7.91%,14.74,23.78%,0.06%,82.12M,-2.66%,-42.40M,-,0.34,61.00%,8.66%,-18.88%,2.12B,1.28,-225.50%,0.77%,8.11,-14.48%,15.11,1.36,2.90%,37.00,-44.96%,2.55,8.04,46.50%,7.70%,18.24 - 41.58,-16.23%,-,151.99,-,6.70%,-50.72%,0.15,-,1.40,-,21.00%,12.37%,1.17,8700,1.60,129.70%,7.00%,37.84,6.19% 5.29%,Yes,1.12,142.50%,5.50%,0.84,21.80,Yes,1.10,Nov 04 BMO,0.00%,877.03K,1.40,-9.92%,-9.90%,-18.88%"
